Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Log,YearsWithOtherCompanies,AgeAtJoining,IncomePerYearWorked
0.635839144,-1.579200387,0.314053776,1.051036773,-0.662303403,-0.976720661,0.356678034,1.152593176,-0.700941327,0.214178544,-1.178206701,-0.421009118,-1.544281789,0.201051248,-0.75372147,1.997929775,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-0.050939277,0.482396076,1.352233278,0.727854856
0.122437612,-1.081605768,1.899395043,-0.895732692,0.261599463,-0.684164663,-1.041751262,1.152593176,0.442964507,1.975092204,-0.62177053,-0.421009118,0.298091927,1.370565046,-0.20462561,-0.708550438,0.325341024,-0.185239266,-0.721916008,-0.306097821,-0.400506757,0.283424442,-0.042781303,0.236630378,-0.153734869
-0.262613536,1.488470437,-0.051794209,-1.869117425,-0.662303403,0.19350333,0.356678034,0.248797646,-1.154840908,-0.666278287,1.325756068,2.37524547,-1.544281789,-0.968462549,-0.75372147,0.644689669,-1.073468208,-0.185239266,0.178371587,-0.306097821,-0.400506757,0.278037159,-0.830547372,-0.135237255,0.794154009
-0.134263153,-0.6810421,-0.173743537,1.051036773,0.261599463,1.656283319,0.356678034,0.248797646,-0.974661652,-0.666278287,0.491101812,-0.421009118,-0.623094931,-0.968462549,-0.75372147,-0.708550438,-2.472277441,-0.379195675,-0.121724278,-0.306097821,-0.090279591,-0.227847679,-0.567958682,0.1126745,0.692202219
-0.90436545,-0.979598871,1.655496387,-1.869117425,1.18550233,-1.025479994,-1.041751262,-1.558793415,-0.403553985,-0.666278287,-0.62177053,-0.421009118,-1.544281789,0.201051248,0.161438296,0.644689669,-2.472277441,0.784542775,1.078659183,0.659955586,1.771083405,0.731181809,-0.830547372,-1.374796033,-0.470142136
0.764189527,-0.384973302,-0.66154085,1.051036773,-0.662303403,-1.025479994,0.356678034,-1.558793415,-1.658610276,1.975092204,-0.62177053,-0.421009118,1.219278785,-0.968462549,-0.20462561,0.644689669,1.724150256,-0.185239266,-0.121724278,-0.306097821,0.219947575,0.091339955,-0.042781303,0.856409767,-0.180832638
-0.134263153,0.448497684,-1.027388835,1.051036773,1.18550233,-0.391608665,-1.041751262,0.248797646,0.325897297,1.534863789,-0.899988616,-0.421009118,-0.623094931,0.201051248,-0.021593657,-0.708550438,0.325341024,0.20267355,-1.322107739,-0.306097821,0.840401907,-1.40545376,-0.305369993,-0.259193133,-0.571626737
-1.546117365,-0.807928728,1.777445715,0.07765204,1.18550233,-0.830442662,0.356678034,-0.654997884,-1.073133349,2.415320619,1.882192239,2.37524547,1.219278785,-0.968462549,-0.75372147,-0.708550438,0.325341024,-0.573152083,-0.421820143,-0.306097821,-0.710733923,-0.561223674,-0.305369993,-1.126884278,0.625016415
-1.289416599,1.448662868,-0.783490179,1.051036773,-1.58620627,0.778615326,1.755107329,1.152593176,-0.085317128,-0.666278287,1.882192239,2.37524547,-0.623094931,0.201051248,-0.387657563,-0.708550438,0.325341024,0.20267355,0.778563318,-0.789124524,0.840401907,-0.187609157,-0.830547372,-1.374796033,0.018462563
-0.776015068,0.125061182,0.070155119,0.07765204,0.261599463,0.291021996,-1.041751262,0.248797646,-1.594793854,-0.666278287,0.769319897,-0.421009118,-1.544281789,0.201051248,-0.021593657,0.644689669,0.325341024,0.590586367,-0.421820143,-0.306097821,-0.090279591,0.533395088,-0.830547372,-1.126884278,-0.322974425
0.507488761,0.249459837,2.021344371,-0.895732692,0.261599463,1.266208655,-1.041751262,1.152593176,1.010972922,0.214178544,-0.62177053,-0.421009118,1.219278785,0.201051248,1.076598061,0.644689669,-2.472277441,-1.155021308,-1.022011874,-0.789124524,-1.331188255,-0.186788818,3.108282971,1.2282774,-1.104514759
-0.134263153,0.04295807,-0.905439507,0.07765204,0.261599463,-1.074239327,-1.041751262,-0.654997884,0.783459631,-0.226049872,0.769319897,-0.421009118,-0.623094931,0.201051248,0.893566108,-0.708550438,1.724150256,0.008717142,0.778563318,2.109035696,-0.090279591,1.342030121,1.270162144,-0.135237255,-0.890750282
-0.262613536,-0.330237894,-1.027388835,0.07765204,1.18550233,1.51000532,-1.041751262,-1.558793415,1.65223639,-1.106506702,1.325756068,2.37524547,0.298091927,-0.968462549,0.710534155,0.644689669,0.325341024,1.172455592,1.378755048,1.142982289,1.460856239,0.156297148,-0.567958682,-1.0029284,-0.903782294
0.89253991,1.418807191,-0.051794209,0.07765204,-1.58620627,0.924893325,-2.440180557,0.248797646,-0.639238032,2.415320619,-0.62177053,-0.421009118,-0.623094931,-0.968462549,-0.570689517,-0.708550438,-1.073468208,-0.573152083,-0.421820143,-0.306097821,-0.400506757,0.157315072,-0.042781303,1.2282774,0.377595492
1.149240675,1.630284904,-0.295692866,0.07765204,-1.58620627,0.827374659,0.356678034,0.248797646,0.855587683,0.654406959,1.047537983,-0.421009118,0.298091927,0.201051248,-0.570689517,-0.708550438,-1.073468208,-0.767108491,-0.721916008,-0.789124524,-0.710733923,-0.164373665,0.219807386,1.600145034,0.320868847
0.122437612,0.436057819,-1.027388835,0.07765204,1.18550233,-0.489127331,-1.041751262,1.152593176,-0.572744984,-0.666278287,-0.62177053,-0.421009118,-0.623094931,0.201051248,0.710534155,-0.708550438,-1.073468208,1.366412,1.078659183,0.659955586,2.081310571,0.504494199,-0.830547372,-0.755016644,-0.871035027
1.020890292,0.73461459,0.070155119,1.051036773,0.261599463,1.461245987,0.356678034,0.248797646,-0.45088802,-0.666278287,-1.178206701,-0.421009118,0.298091927,-0.968462549,-0.75372147,1.997929775,0.325341024,-0.185239266,-0.121724278,-0.789124524,-0.710733923,-0.929399971,-0.830547372,1.104321522,0.55081725
-0.90436545,0.348978761,0.679901761,-1.869117425,-0.662303403,0.144743997,-2.440180557,1.152593176,1.818187261,-1.106506702,0.769319897,-0.421009118,-1.544281789,0.201051248,-0.75372147,-0.708550438,-1.073468208,-0.379195675,-0.121724278,-0.306097821,-0.400506757,-1.479194416,-0.567958682,-0.631060767,0.440016285
1.020890292,-1.71852688,0.923800417,0.07765204,1.18550233,0.388540662,-2.440180557,0.248797646,-1.373197318,-0.226049872,-0.62177053,-0.421009118,1.219278785,-0.968462549,-0.75372147,0.644689669,0.325341024,-1.348977716,-1.322107739,-0.789124524,-1.331188255,-1.379940966,0.744984765,1.848056789,0.460018994
-0.390963919,-1.628959848,-0.905439507,0.07765204,-0.662303403,1.607523986,0.356678034,0.248797646,-0.788565641,-0.666278287,-0.62177053,-0.421009118,1.219278785,0.201051248,-0.936753423,-0.708550438,0.325341024,-0.379195675,-0.121724278,-0.306097821,-0.090279591,-0.559711989,-0.830547372,-0.135237255,1.124209396
0.635839144,0.259411729,-0.539591522,-0.895732692,-1.58620627,1.412486654,-1.041751262,-1.558793415,0.882776578,1.534863789,0.491101812,-0.421009118,-1.544281789,0.201051248,-0.936753423,-0.708550438,-2.472277441,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-1.530935118,0.219807386,1.352233278,0.895855198
-0.776015068,1.311824348,2.387192356,1.051036773,0.261599463,-0.245330666,0.356678034,-1.558793415,-0.117577527,2.415320619,1.047537983,-0.421009118,0.298091927,2.540078844,-0.387657563,0.644689669,0.325341024,-0.573152083,-0.421820143,-0.789124524,-0.400506757,-0.317264889,0.219807386,-0.383149011,-0.00186056
0.507488761,0.951068249,-0.905439507,1.051036773,-0.662303403,-0.196571333,0.356678034,-0.654997884,1.607860732,1.094635374,-0.899988616,-0.421009118,1.219278785,2.540078844,-0.936753423,-0.708550438,0.325341024,-1.348977716,-1.322107739,-0.789124524,-1.331188255,-0.226170591,0.482396076,1.352233278,1.202631724
-1.032715833,0.938628384,1.167699074,1.051036773,1.18550233,0.583577994,-1.041751262,-1.558793415,-0.222247728,-0.666278287,-0.899988616,-0.421009118,0.298091927,2.540078844,-0.75372147,-0.708550438,0.325341024,-0.185239266,0.178371587,0.659955586,-0.400506757,-0.775548324,-0.830547372,-0.878972522,0.581823221
-0.134263153,1.391439487,0.923800417,1.051036773,0.261599463,1.363727321,0.356678034,-1.558793415,0.986038029,0.214178544,-0.065334359,-0.421009118,1.219278785,2.540078844,0.893566108,-0.708550438,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,1.095062461,1.270162144,-0.135237255,-0.912525441
-0.390963919,0.856525272,1.899395043,0.07765204,-0.662303403,0.778615326,0.356678034,0.248797646,-1.285009503,-0.666278287,-0.899988616,-0.421009118,-1.544281789,0.201051248,-0.021593657,0.644689669,-1.073468208,0.590586367,0.778563318,-0.789124524,-1.020961089,-0.139433428,-0.830547372,-0.755016644,-0.409262929
-0.00591277,0.286779433,-0.417642194,1.051036773,0.261599463,-0.294089999,-2.440180557,0.248797646,-1.008894302,-0.666278287,-0.343552445,-0.421009118,0.298091927,0.201051248,-0.570689517,1.997929775,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,-1.054007934,-0.830547372,-0.011281378,0.163990592
1.277591058,-1.621495929,-0.905439507,1.051036773,1.18550233,-0.294089999,0.356678034,1.152593176,0.479873784,-0.226049872,-1.178206701,-0.421009118,0.298091927,0.201051248,0.344470249,0.644689669,-1.073468208,-0.185239266,-0.421820143,-0.306097821,-0.090279591,0.741780755,0.744984765,1.352233278,-0.614981722
0.764189527,-1.549344709,-0.905439507,2.024421506,1.18550233,0.632337327,1.755107329,-1.558793415,-0.164629811,1.975092204,0.212883726,-0.421009118,-1.544281789,0.201051248,-0.021593657,0.644689669,1.724150256,-0.573152083,-0.421820143,-0.789124524,-0.400506757,0.447008747,0.744984765,1.104321522,-0.334053248
3.074496418,-0.26306262,-0.295692866,1.051036773,-0.662303403,-0.684164663,1.755107329,1.152593176,-0.441449388,-1.106506702,0.769319897,-0.421009118,-0.623094931,0.201051248,0.344470249,0.644689669,0.325341024,0.784542775,0.778563318,-0.306097821,1.460856239,0.114062633,-0.567958682,2.467836178,-0.683099825
-0.519314302,1.279480698,-0.905439507,-0.895732692,1.18550233,-1.366795324,0.356678034,0.248797646,-1.646635892,0.654406959,-0.343552445,-0.421009118,1.219278785,-0.968462549,-0.021593657,-0.708550438,0.325341024,0.20267355,0.778563318,-0.789124524,0.840401907,0.035252387,-0.305369993,-0.631060767,-0.386859928
-0.00591277,-1.09155766,-1.027388835,0.07765204,0.261599463,0.534818661,-2.440180557,-1.558793415,-1.379395822,-0.226049872,1.603974154,2.37524547,0.298091927,0.201051248,1.259630014,-0.708550438,0.325341024,0.008717142,0.778563318,2.592062399,0.840401907,1.338142459,1.795339523,-0.011281378,-1.055194818
0.507488761,-1.728478772,0.070155119,0.07765204,-0.662303403,0.876133992,-1.041751262,-0.654997884,-0.343118566,1.975092204,-0.899988616,-0.421009118,-0.623094931,0.201051248,-0.570689517,-0.708550438,1.724150256,-0.379195675,-1.022011874,-0.306097821,-0.400506757,0.607403726,-0.305369993,0.732453889,0.4569642
-1.417766982,1.378999621,0.070155119,1.051036773,0.261599463,-0.440367998,0.356678034,1.152593176,0.929265362,-1.106506702,-0.343552445,-0.421009118,-0.623094931,-0.968462549,-0.936753423,1.997929775,0.325341024,-0.573152083,-0.421820143,-0.306097821,-1.020961089,0.017752558,-0.567958682,-1.0029284,1.259982988
-0.776015068,1.650188689,-1.027388835,0.07765204,1.18550233,-0.147812,0.356678034,-0.654997884,-0.656143044,-1.106506702,1.603974154,2.37524547,-1.544281789,0.201051248,0.344470249,-0.708550438,0.325341024,0.784542775,1.378755048,1.626008993,0.840401907,-0.57032034,-0.567958682,-1.250840155,-0.75736703
-1.161066216,0.749542429,0.557952432,0.07765204,-1.58620627,-1.171757992,0.356678034,-1.558793415,0.04935947,-0.666278287,-0.343552445,-0.421009118,1.219278785,1.370565046,-0.20462561,0.644689669,-1.073468208,0.396629959,0.778563318,2.109035696,1.150629073,-1.424015309,-0.830547372,-1.374796033,-0.394607037
-0.647664685,1.319288267,0.192104447,-0.895732692,0.261599463,0.68109666,0.356678034,-1.558793415,0.431412749,-0.666278287,-0.899988616,-0.421009118,1.219278785,-0.968462549,-0.75372147,-0.708550438,-1.073468208,-0.185239266,0.178371587,-0.789124524,-1.020961089,0.602368049,-0.830547372,-0.507104889,0.859516939
-0.647664685,0.647535532,1.777445715,0.07765204,0.261599463,1.461245987,-1.041751262,-1.558793415,0.446768135,-0.666278287,1.047537983,-0.421009118,-0.623094931,-0.968462549,-0.021593657,-0.708550438,0.325341024,0.590586367,1.378755048,-0.306097821,1.150629073,0.596785986,-0.830547372,-1.0029284,-0.314844708
-0.00591277,-0.827832512,-0.783490179,0.07765204,0.261599463,-0.976720661,0.356678034,-0.654997884,-0.672061931,-0.666278287,-0.899988616,-0.421009118,0.298091927,-0.968462549,0.344470249,-0.708550438,-1.073468208,0.784542775,1.678850914,-0.789124524,0.840401907,-0.513955006,-0.567958682,-0.507104889,-0.751250431
1.534291824,0.416154034,-0.905439507,-0.895732692,1.18550233,0.486059328,1.755107329,-0.654997884,0.365342326,1.094635374,-1.178206701,-0.421009118,0.298091927,-0.968462549,-0.570689517,1.997929775,-1.073468208,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-1.178578263,0.744984765,2.219924422,0.142023839
-1.161066216,0.908772707,-0.66154085,-0.895732692,-1.58620627,0.486059328,0.356678034,0.248797646,-1.524074553,-0.666278287,-1.178206701,-0.421009118,-0.623094931,2.540078844,-0.936753423,-0.708550438,0.325341024,-0.379195675,-0.421820143,-0.789124524,-0.400506757,-1.208582237,-0.830547372,-0.878972522,0.971646879
-0.90436545,1.311824348,-0.295692866,0.07765204,0.261599463,0.778615326,0.356678034,1.152593176,-1.38376295,-0.666278287,-1.178206701,-0.421009118,-0.623094931,1.370565046,-0.75372147,-0.708550438,0.325341024,-0.185239266,-1.322107739,-0.306097821,-1.331188255,0.545758942,-0.830547372,-0.755016644,0.848108414
-0.90436545,-0.268038566,-1.027388835,0.07765204,1.18550233,1.022411991,-1.041751262,1.152593176,-1.493786406,0.214178544,-0.343552445,-0.421009118,-0.623094931,1.370565046,-0.20462561,-0.708550438,-1.073468208,0.008717142,0.778563318,-0.306097821,0.840401907,2.15941859,-0.305369993,-0.878972522,0.110915627
-0.390963919,-0.661138315,0.070155119,2.024421506,1.18550233,0.778615326,1.755107329,0.248797646,1.082114849,-1.106506702,-0.343552445,-0.421009118,1.219278785,1.370565046,-0.021593657,0.644689669,0.325341024,0.396629959,1.078659183,-0.789124524,1.150629073,0.972480731,-0.567958682,-0.631060767,-0.266662836
-1.289416599,-0.54420358,-0.66154085,-0.895732692,0.261599463,-0.63540533,0.356678034,1.152593176,-0.571054482,-0.666278287,1.325756068,2.37524547,-0.623094931,-0.968462549,-0.387657563,-0.708550438,-1.073468208,0.20267355,0.178371587,0.176928882,-0.710733923,-0.967467767,-0.830547372,-1.374796033,-0.10377779
1.149240675,1.610381119,-0.905439507,0.07765204,-1.58620627,1.363727321,-2.440180557,-0.654997884,-1.624800251,-0.226049872,0.212883726,-0.421009118,-1.544281789,-0.968462549,2.906917591,-0.708550438,0.325341024,3.305976083,1.678850914,-0.306097821,2.081310571,2.440217278,-0.305369993,-1.0029284,-1.435217275
1.277591058,-1.576712413,-0.66154085,-0.895732692,1.18550233,-1.610591989,-1.041751262,-0.654997884,-0.57485811,-0.226049872,-0.343552445,-0.421009118,0.298091927,0.201051248,2.906917591,-0.708550438,0.325341024,0.784542775,-0.121724278,-0.789124524,1.150629073,2.436841923,3.108282971,0.732453889,-1.435393634
-0.262613536,-1.668767418,-0.905439507,0.07765204,0.261599463,0.973652658,0.356678034,-1.558793415,-1.125257137,-1.106506702,-0.899988616,-0.421009118,1.219278785,-0.968462549,-1.119785376,0.644689669,0.325341024,-0.767108491,-0.721916008,-0.789124524,-0.710733923,-0.139832981,-0.567958682,0.236630378,1.941119511
-0.262613536,-1.658815526,1.167699074,0.07765204,0.261599463,-0.976720661,0.356678034,-0.654997884,1.198477684,0.654406959,-0.62177053,-0.421009118,0.298091927,1.370565046,0.893566108,-0.708550438,1.724150256,0.784542775,1.078659183,1.626008993,1.771083405,-0.177789488,0.219807386,-0.755016644,-1.024752903
-1.032715833,-0.026705176,-1.027388835,1.051036773,1.18550233,-1.074239327,0.356678034,0.248797646,-1.012134429,-1.106506702,-1.178206701,-0.421009118,0.298091927,-0.968462549,-0.936753423,-0.708550438,-1.073468208,-0.573152083,-0.721916008,-0.789124524,-0.710733923,-1.4909395,-0.567958682,-0.631060767,0.905258977
-0.134263153,-0.16603167,-0.417642194,-1.869117425,0.261599463,-0.001534001,0.356678034,0.248797646,-1.127933764,-1.106506702,-0.343552445,-0.421009118,1.219278785,-0.968462549,-1.119785376,0.644689669,0.325341024,-0.767108491,-0.721916008,0.176928882,-0.710733923,-0.607687326,-0.567958682,0.360586256,1.80911709
1.020890292,-0.449660602,0.679901761,0.07765204,-1.58620627,0.339781329,0.356678034,1.152593176,0.006815189,-0.666278287,-1.178206701,-0.421009118,1.219278785,0.201051248,-0.021593657,-0.708550438,0.325341024,0.590586367,0.778563318,-0.789124524,0.219947575,0.883326395,-0.830547372,0.608498011,-0.278096647
-0.776015068,0.192236456,-0.051794209,-0.895732692,0.261599463,0.291021996,0.356678034,0.248797646,-0.164629811,1.975092204,0.769319897,-0.421009118,0.298091927,-0.968462549,-0.021593657,0.644689669,0.325341024,0.20267355,-0.121724278,-0.306097821,0.840401907,-0.078156884,-0.305369993,-0.878972522,-0.401404372
-0.90436545,0.01061442,-0.295692866,0.07765204,-0.662303403,-1.318035991,0.356678034,0.248797646,0.459024269,0.214178544,-0.62177053,-0.421009118,-1.544281789,1.370565046,-0.021593657,-0.708550438,0.325341024,0.008717142,0.778563318,2.592062399,0.840401907,-0.696181477,-0.042781303,-0.878972522,-0.480664415
-1.032715833,-0.402389113,-1.027388835,0.07765204,1.18550233,0.876133992,0.356678034,-1.558793415,-1.309380896,-0.226049872,-1.178206701,-0.421009118,-0.623094931,-0.968462549,-0.936753423,-0.708550438,-1.073468208,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.554316582,-0.305369993,-0.507104889,0.890357743
-0.519314302,-0.491956145,-0.173743537,0.07765204,0.261599463,-0.489127331,1.755107329,1.152593176,-0.328749306,-0.666278287,-0.065334359,-0.421009118,0.298091927,1.370565046,-0.021593657,1.997929775,1.724150256,0.590586367,0.778563318,-0.789124524,1.150629073,0.428700889,-0.830547372,-0.878972522,-0.336401183
-0.519314302,0.714710805,-0.295692866,-0.895732692,1.18550233,0.632337327,0.356678034,0.248797646,1.242289841,-0.666278287,0.769319897,-0.421009118,-1.544281789,0.201051248,-0.021593657,0.644689669,0.325341024,0.590586367,-0.121724278,-0.306097821,-1.020961089,-0.006960099,-0.830547372,-0.878972522,-0.39227357
0.379138378,-1.09902158,1.655496387,0.07765204,0.261599463,1.314967988,0.356678034,-1.558793415,1.144945145,-1.106506702,-0.62177053,-0.421009118,-1.544281789,-0.968462549,-0.75372147,-0.708550438,0.325341024,-0.379195675,-0.721916008,-0.789124524,-0.400506757,-0.412712801,-0.567958682,0.608498011,0.654946052
1.277591058,0.470889442,-1.027388835,-0.895732692,1.18550233,-1.074239327,0.356678034,-1.558793415,1.258067852,1.534863789,-0.899988616,-0.421009118,0.298091927,-0.968462549,-0.021593657,0.644689669,1.724150256,0.008717142,0.478467453,1.626008993,0.840401907,-0.651129869,-0.042781303,1.2282774,-0.474886664
0.507488761,-1.250787938,1.899395043,1.051036773,1.18550233,-0.440367998,-1.041751262,-0.654997884,0.451980514,-0.226049872,-0.899988616,-0.421009118,0.298091927,-0.968462549,-0.20462561,-0.708550438,0.325341024,-0.379195675,-0.121724278,-0.306097821,-1.331188255,1.120770189,0.219807386,0.732453889,-0.035608719
-0.776015068,-0.417316952,0.923800417,1.051036773,-0.662303403,1.412486654,0.356678034,-1.558793415,1.676466907,-0.666278287,2.160410325,2.37524547,1.219278785,1.370565046,-0.20462561,-0.708550438,0.325341024,0.396629959,-1.022011874,-0.789124524,1.150629073,1.610925543,-0.830547372,-1.0029284,0.033538543
-0.647664685,0.642559586,-1.027388835,0.07765204,1.18550233,-0.586645997,0.356678034,-0.654997884,-0.804061902,-0.666278287,-1.178206701,-0.421009118,-1.544281789,-0.968462549,-1.302817329,-0.708550438,1.724150256,-0.767108491,-0.721916008,0.176928882,-0.710733923,-1.370465435,-0.830547372,-0.135237255,2.584381751
1.020890292,0.331562949,-0.783490179,0.07765204,-1.58620627,1.119930657,0.356678034,-1.558793415,0.090495,0.654406959,-0.899988616,-0.421009118,0.298091927,-0.968462549,-0.021593657,1.997929775,1.724150256,-0.767108491,-0.721916008,-0.306097821,-0.710733923,-1.323816392,1.007573455,1.476189156,-0.561156957
0.764189527,-0.763145212,-0.905439507,-1.869117425,0.261599463,-1.415554657,0.356678034,0.248797646,1.7687401,-1.106506702,-0.62177053,-0.421009118,1.219278785,-0.968462549,1.991757826,0.644689669,-1.073468208,2.53015045,1.078659183,0.176928882,1.771083405,2.344975796,-0.567958682,-0.878972522,-1.229326413
0.635839144,0.538064716,-1.027388835,0.07765204,0.261599463,-0.001534001,0.356678034,-1.558793415,-1.370661566,-1.106506702,0.491101812,-0.421009118,1.219278785,0.201051248,-0.021593657,-0.708550438,0.325341024,0.396629959,-0.421820143,-0.306097821,0.840401907,-0.322560573,-0.567958682,0.360586256,-0.432748508
-0.134263153,-0.795488862,-0.66154085,1.051036773,0.261599463,1.022411991,0.356678034,0.248797646,-1.597047856,-0.666278287,-1.178206701,-0.421009118,-0.623094931,-0.968462549,-0.20462561,0.644689669,0.325341024,0.396629959,0.478467453,-0.306097821,-1.020961089,-0.259156831,-0.830547372,-0.383149011,-0.230277967
1.919342972,-0.078952611,-0.539591522,0.07765204,0.261599463,0.876133992,0.356678034,-0.654997884,0.501709425,-0.666278287,-1.178206701,-0.421009118,-0.623094931,0.201051248,4.188141263,-0.708550438,0.325341024,5.051583758,1.378755048,-0.789124524,1.771083405,1.906602917,-0.830547372,-1.374796033,-1.649403233
0.250787995,0.515672958,-0.905439507,-0.895732692,-0.662303403,-1.708110655,0.356678034,-1.558793415,0.765568493,0.214178544,-0.065334359,-0.421009118,1.219278785,0.201051248,0.161438296,0.644689669,0.325341024,0.008717142,0.778563318,-0.306097821,0.840401907,0.618222785,0.219807386,0.236630378,-0.483421612
0.507488761,-1.176148745,-1.027388835,1.051036773,-0.662303403,1.071171324,0.356678034,-0.654997884,-1.023404437,0.214178544,1.882192239,2.37524547,0.298091927,0.201051248,-0.570689517,0.644689669,0.325341024,-0.573152083,-0.721916008,-0.789124524,-0.400506757,-1.304727916,-0.042781303,0.856409767,0.119778588
-0.00591277,-0.484492226,-0.295692866,0.07765204,-1.58620627,0.827374659,1.755107329,-1.558793415,-1.657483275,-0.226049872,0.212883726,-0.421009118,1.219278785,0.201051248,1.259630014,-0.708550438,-1.073468208,1.560368408,0.778563318,2.109035696,2.701764904,-0.099916172,-0.305369993,-1.0029284,-1.167900373
1.534291824,0.132525102,-0.66154085,0.07765204,1.18550233,-0.586645997,0.356678034,1.152593176,0.65920779,-0.666278287,-1.178206701,-0.421009118,0.298091927,-0.968462549,0.161438296,-0.708550438,0.325341024,0.590586367,1.378755048,-0.789124524,1.150629073,0.865049175,-0.567958682,1.104321522,-0.454404674
-1.161066216,1.21728137,0.192104447,0.07765204,0.261599463,1.558764653,1.755107329,1.152593176,-1.056510087,2.415320619,-0.343552445,-0.421009118,-0.623094931,0.201051248,-0.936753423,1.997929775,0.325341024,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-1.196377918,0.219807386,-0.383149011,0.974516361
-1.161066216,-0.02172923,-0.905439507,-1.869117425,1.18550233,-1.12299866,-2.440180557,1.152593176,0.896723213,0.214178544,1.325756068,2.37524547,-0.623094931,-0.968462549,-0.387657563,0.644689669,0.325341024,-0.185239266,-0.721916008,-0.789124524,-1.331188255,0.061547204,-0.305369993,-1.0029284,0.057517029
2.432744504,-1.330403077,0.436003104,1.051036773,-1.58620627,0.924893325,1.755107329,0.248797646,-0.669103554,1.534863789,0.491101812,-0.421009118,0.298091927,-0.968462549,2.540853685,-0.708550438,-1.073468208,2.336194042,0.778563318,0.659955586,1.150629073,1.863289675,0.482396076,0.856409767,-1.393149307
-0.262613536,0.490793227,2.021344371,-1.869117425,-1.58620627,1.266208655,-1.041751262,0.248797646,0.262644376,-0.666278287,1.325756068,2.37524547,0.298091927,2.540078844,-0.936753423,-0.708550438,0.325341024,-0.379195675,-0.121724278,-0.789124524,-1.331188255,-1.599321219,-0.830547372,-0.011281378,0.879776243
-0.262613536,-1.285619562,2.387192356,0.07765204,-0.662303403,0.973652658,0.356678034,0.248797646,0.48804454,0.654406959,-0.62177053,-0.421009118,-1.544281789,1.370565046,-0.021593657,-2.061790544,0.325341024,0.20267355,0.778563318,2.592062399,0.840401907,0.185253443,-0.305369993,-0.383149011,-0.367622684
-0.647664685,-0.245646809,-0.905439507,0.07765204,0.261599463,1.168689989,-1.041751262,1.152593176,-0.302123911,1.975092204,-0.343552445,-0.421009118,0.298091927,-0.968462549,-1.302817329,0.644689669,1.724150256,-1.155021308,-1.322107739,-0.789124524,-1.331188255,-1.025133991,-0.305369993,0.1126745,2.70617336
0.250787995,-0.27052654,-0.295692866,0.07765204,1.18550233,-0.440367998,1.755107329,0.248797646,0.242499236,-0.666278287,-1.178206701,-0.421009118,1.219278785,2.540078844,-1.119785376,-0.708550438,0.325341024,-0.573152083,-0.721916008,-0.789124524,-0.400506757,-1.142799774,-0.830547372,0.608498011,1.658138181
-0.262613536,-0.989550763,-0.905439507,1.051036773,0.261599463,1.558764653,0.356678034,1.152593176,-1.107788624,-0.666278287,-1.178206701,-0.421009118,1.219278785,-0.968462549,0.710534155,-0.708550438,1.724150256,1.366412,1.978946779,1.142982289,2.081310571,0.563199175,-0.830547372,-1.126884278,-0.865513936
-0.647664685,-1.173660772,1.533547058,1.051036773,1.18550233,1.558764653,0.356678034,0.248797646,0.990405157,-0.666278287,-0.065334359,-0.421009118,1.219278785,1.370565046,-0.021593657,0.644689669,-1.073468208,0.590586367,-0.721916008,2.109035696,0.840401907,0.41991748,-0.830547372,-1.0029284,-0.337527633
0.379138378,1.732291801,1.41159773,1.051036773,-1.58620627,-1.074239327,-1.041751262,1.152593176,-1.473500391,0.214178544,-0.899988616,-0.421009118,1.219278785,1.370565046,-0.387657563,-0.708550438,1.724150256,-0.379195675,-0.121724278,-0.306097821,-0.090279591,0.402518363,-0.042781303,0.608498011,0.110963172
0.635839144,0.990875819,1.533547058,0.07765204,1.18550233,0.437299995,0.356678034,1.152593176,-0.010371573,0.214178544,-0.343552445,-0.421009118,-1.544281789,1.370565046,0.344470249,1.997929775,-1.073468208,-0.185239266,-0.721916008,0.659955586,-0.400506757,0.197902287,0.744984765,0.732453889,-0.674001795
0.122437612,1.585501388,-0.66154085,-1.869117425,0.261599463,-0.586645997,0.356678034,0.248797646,-1.2459871,1.975092204,-0.065334359,-0.421009118,1.219278785,-0.968462549,-0.387657563,-0.708550438,0.325341024,-0.185239266,-0.121724278,-0.306097821,-0.400506757,-0.892719847,-0.305369993,0.236630378,-0.092061292
-0.390963919,0.769446213,-0.539591522,-1.869117425,-0.662303403,-0.245330666,0.356678034,1.152593176,0.741901476,1.534863789,-0.62177053,-0.421009118,-1.544281789,-0.968462549,-0.387657563,-0.708550438,1.724150256,-0.379195675,-0.121724278,-0.306097821,-0.710733923,1.292643563,-0.042781303,-0.135237255,0.250487461
